2016010300290 	2016010300290 	
2016010300036 	2016010300036 	
2016010200327 	2016010200327 	
2016010300680 	2016010300680 	
2016010300297 	2016010300297 	
2016010100365 	2016010100365 	
2016010200466 	2016010200466 	
2016010100883 	2016010100883 	
2016010100756 	2016010100756 	
2016010300590 	2016010300590 	
2016010300951 	2016010300951 	
2016010100376 	2016010100376 	
2016010300698 	2016010300698 	
2016010300443 	2016010300443 	
2016010300572 	2016010300572 	
2016010100509 	2016010100509 	
2016010300068 	2016010300068 	
2016010300710 	2016010300710 	
2016010100268 	2016010100268 	
2016010300850 	2016010300850 	
2016010300846 	2016010300846 	
2016010300336 	2016010300336 	
2016010300465 	2016010300465 	
2016010100018 	2016010100018 	
2016010300531 	2016010300531 	
2016010200246 	2016010200246 	
2016010300105 	2016010300105 	
2016010200346 	2016010200346 	
2016010100627 	2016010100627 	
2016010100431 	2016010100431 	
2016010300479 	2016010300479 	
2016010300994 	2016010300994 	
2016010100680 	2016010100680 	
2016010300617 	2016010300617 	
2016010300747 	2016010300747 	
2016010300748 	2016010300748 	
2016010100813 	2016010100813 	
2016010100557 	2016010100557 	
2016010100049 	2016010100049 	
2016010300370 	2016010300370 	
2016010100564 	2016010100564 	
2016010300634 	2016010300634 	
2016010200155 	2016010200155 	
2016010300512 	2016010300512 	
2016010300109 	2016010300109 	
2016010200163 	2016010200163 	
2016010300058 	2016010300058 	
2016010100654 	2016010100654 	
2016010300776 	2016010300776 	
2016010300009 	2016010300009 	
2016010300242 	2016010300242 	
2016010300654 	2016010300654 	
2016010100910 	2016010100910 	
2016010200179 	2016010200179 	
2016010300506 	2016010300506 	
2016010300798 	2016010300798 	
2016010100629 	2016010100629 	
2016010300921 	2016010300921 	
2016010300282 	2016010300282 	
2016010100607 	2016010100607 	
2016010300306 	2016010300306 	
2016010300287 	2016010300287 	
2016010200961 	2016010200961 	
2016010300551 	2016010300551 	
2016010100567 	2016010100567 	
2016010300815 	2016010300815 	
2016010300945 	2016010300945 	
2016010300183 	2016010300183 	
2016010300848 	2016010300848 	
2016010300197 	2016010300197 	
2016010200233 	2016010200233 	
2016010300970 	2016010300970 	
2016010200711 	2016010200711 	
2016010100784 	2016010100784 	
2016010300600 	2016010300600 	
2016010300639 	2016010300639 	
2016010300227 	2016010300227 	
2016010300620 	2016010300620 	
2016010100686 	2016010100686 	
2016010100692 	2016010100692 	
2016010300759 	2016010300759 	
2016010300123 	2016010300123 	
2016010100005 	2016010100005 	
2016010200929 	2016010200929 	
2016010100323 	2016010100323 	
2016010300527 	2016010300527 	
2016010300915 	2016010300915 	
2016010300457 	2016010300457 	
2016010300152 	2016010300152 	
2016010300458 	2016010300458 	
2016010300417 	2016010300417 	
2016010300075 	2016010300075 	
2016010300423 	2016010300423 	
2016010100178 	2016010100178 	
2016010300425 	2016010300425 	
2016010300938 	2016010300938 	
2016010300427 	2016010300427 	
2016010100749 	2016010100749 	
2016010200078 	2016010200078 	
2016010100141 	2016010100141 	
2016010300944 	2016010300944 	
2016010100753 	2016010100753 	
2016010100242 	2016010100242 	
2016010200595 	2016010200595 	
2016010300436 	2016010300436 	
2016010200086 	2016010200086 	
2016010100247 	2016010100247 	
2016010200088 	2016010200088 	
2016010300441 	2016010300441 	
2016010100250 	2016010100250 	
2016010100251 	2016010100251 	
2016010100139 	2016010100139 	
2016010300957 	2016010300957 	
2016010200094 	2016010200094 	
2016010300448 	2016010300448 	
2016010300961 	2016010300961 	
2016010300303 	2016010300303 	
2016010300453 	2016010300453 	
2016010100777 	2016010100777 	
2016010300508 	2016010300508 	
2016010100786 	2016010100786 	
2016010200115 	2016010200115 	
2016010300468 	2016010300468 	
2016010300981 	2016010300981 	
2016010300982 	2016010300982 	
2016010100745 	2016010100745 	
2016010300984 	2016010300984 	
2016010300985 	2016010300985 	
2016010100794 	2016010100794 	
2016010200123 	2016010200123 	
2016010300476 	2016010300476 	
2016010300597 	2016010300597 	
2016010300481 	2016010300481 	
2016010200643 	2016010200643 	
2016010300484 	2016010300484 	
2016010300485 	2016010300485 	
2016010300486 	2016010300486 	
2016010300487 	2016010300487 	
2016010100304 	2016010100304 	2016010300753 	
2016010100306 	2016010100306 	
2016010300499 	2016010300499 	
2016010200661 	2016010200661 	
2016010200152 	2016010200152 	
2016010100313 	2016010100313 	
2016010200154 	2016010200154 	
2016010100828 	2016010100828 	
2016010100833 	2016010100833 	
2016010100834 	2016010100834 	
2016010200164 	2016010200164 	
2016010300519 	2016010300519 	
2016010300010 	2016010300010 	
2016010100331 	2016010100331 	
2016010100333 	2016010100333 	
2016010300017 	2016010300017 	
2016010300777 	2016010300777 	
2016010200185 	2016010200185 	
2016010300026 	2016010300026 	
2016010300095 	2016010300095 	
2016010100861 	2016010100857 	2016010100858 	2016010100859 	2016010100860 	2016010100861 	
2016010200549 	2016010200549 	
2016010300545 	2016010300545 	
2016010300548 	2016010300548 	
2016010100357 	2016010100138 	2016010100357 	
2016010100870 	2016010100870 	
2016010200199 	2016010200199 	
2016010300554 	2016010300554 	
2016010200343 	2016010200343 	
2016010200205 	2016010200205 	
2016010300048 	2016010300048 	
2016010100370 	2016010100370 	
2016010300867 	2016010300867 	
2016010200724 	2016010200724 	
2016010300565 	2016010300565 	
2016010300185 	2016010300185 	
2016010200216 	2016010200216 	
2016010200217 	2016010200217 	
2016010100762 	2016010100762 	
2016010300631 	2016010300631 	
2016010200735 	2016010200735 	
2016010100385 	2016010100385 	
2016010200738 	2016010200738 	
2016010100119 	2016010100119 	
2016010100389 	2016010100389 	
2016010100902 	2016010100902 	
2016010100849 	2016010100849 	
2016010200744 	2016010200744 	
2016010100907 	2016010100907 	
2016010100765 	2016010100765 	
2016010100912 	2016010100912 	
2016010100405 	2016010100405 	
2016010300359 	2016010300359 	
2016010300599 	2016010300599 	
2016010100408 	2016010100408 	
2016010100410 	2016010100410 	
2016010300603 	2016010300603 	
2016010100415 	2016010100415 	
2016010100416 	2016010100416 	
2016010300189 	2016010300189 	
2016010300614 	2016010300614 	
2016010200263 	2016010200263 	
2016010100424 	2016010100424 	
2016010200265 	2016010200265 	
2016010100717 	2016010100717 	
2016010300108 	2016010300108 	
2016010100432 	2016010100432 	
2016010300625 	2016010300625 	
2016010300626 	2016010300626 	
2016010300701 	2016010300701 	
2016010300119 	2016010300119 	
2016010100888 	2016010100888 	
2016010100955 	2016010100955 	
2016010300897 	2016010300897 	
2016010300640 	2016010300640 	
2016010300645 	2016010300645 	
2016010300134 	2016010300134 	
2016010300113 	2016010300113 	
2016010300648 	2016010300648 	
2016010100972 	2016010100972 	
2016010300114 	2016010300114 	
2016010300655 	2016010300655 	
2016010100465 	2016010100465 	
2016010300658 	2016010300658 	
2016010300659 	2016010300659 	
2016010300148 	2016010300148 	
2016010100470 	2016010100470 	
2016010200823 	2016010200700 	2016010200823 	
2016010300665 	2016010300665 	
2016010300154 	2016010300154 	
2016010300667 	2016010300667 	
2016010300668 	2016010300668 	
2016010100989 	2016010100989 	
2016010200319 	2016010200319 	
2016010300890 	2016010300890 	
2016010200322 	2016010200322 	
2016010100484 	2016010100484 	
2016010100998 	2016010100998 	
2016010200193 	2016010200193 	
2016010300682 	2016010300682 	
2016010100491 	2016010100491 	
2016010200336 	2016010200336 	
2016010200849 	2016010200849 	
2016010300694 	2016010300694 	
2016010100503 	2016010100503 	
2016010300696 	2016010300696 	
2016010100505 	2016010100505 	
2016010200859 	2016010200859 	
2016010300188 	2016010300188 	
2016010200861 	2016010200861 	
2016010100511 	2016010100511 	
2016010300720 	2016010300720 	
2016010100988 	2016010100988 	
2016010300707 	2016010300707 	
2016010100518 	2016010100518 	
2016010300712 	2016010300712 	
2016010100521 	2016010100521 	
2016010200362 	2016010200362 	
2016010100871 	2016010100871 	
2016010300205 	2016010300205 	
2016010300719 	2016010300719 	
2016010300208 	2016010300208 	
2016010300209 	2016010300209 	
2016010300312 	2016010300312 	
2016010100023 	2016010100023 	
2016010200889 	2016010200889 	
2016010100538 	2016010100538 	
2016010300383 	2016010300383 	
2016010100540 	2016010100540 	
2016010200993 	2016010200993 	
2016010300224 	2016010300224 	
2016010300226 	2016010300226 	
2016010300228 	2016010300228 	2016010300103 	
2016010300449 	2016010300449 	2016010300332 	
2016010300743 	2016010300743 	
2016010100552 	2016010100552 	
2016010200905 	2016010200905 	
2016010100042 	2016010100314 	2016010100042 	
2016010100337 	2016010100337 	
2016010300236 	2016010300236 	
2016010300238 	2016010300238 	
2016010200400 	2016010200400 	
2016010100280 	2016010100280 	
2016010200403 	2016010200403 	
2016010300757 	2016010300757 	
2016010100025 	2016010100025 	
2016010200920 	2016010200920 	
2016010300249 	2016010300249 	
2016010300762 	2016010300762 	
2016010300763 	2016010300763 	
2016010100060 	2016010100060 	
2016010200413 	2016010200413 	
2016010300254 	2016010300254 	
2016010300133 	2016010300133 	
2016010300816 	2016010300816 	
2016010300258 	2016010300258 	
2016010300259 	2016010300259 	
2016010300433 	2016010300433 	
2016010100583 	2016010100583 	
2016010300264 	2016010300264 	
2016010100585 	2016010100585 	
2016010300007 	2016010300007 	
2016010300689 	2016010300689 	
2016010200210 	2016010200210 	
2016010300270 	2016010300270 	
2016010100592 	2016010100592 	
2016010300274 	2016010300274 	
2016010100595 	2016010100595 	
2016010300789 	2016010300789 	
2016010100443 	2016010100443 	
2016010300393 	2016010300393 	
2016010100088 	2016010100088 	
2016010300796 	2016010300796 	
2016010300286 	2016010300286 	
2016010200448 	2016010200448 	
2016010300801 	2016010300801 	
2016010100611 	2016010100611 	
2016010300292 	2016010300292 	
2016010300993 	2016010300993 	
2016010300296 	2016010300296 	
2016010300879 	2016010300879 	
2016010200459 	2016010200459 	
2016010100620 	2016010100620 	
2016010100621 	2016010100621 	
2016010300653 	2016010300653 	
2016010200976 	2016010200976 	
2016010300824 	2016010300824 	
2016010300818 	2016010300818 	
2016010100803 	2016010100803 	
2016010300820 	2016010300820 	
2016010100889 	2016010100889 	
2016010100120 	2016010100120 	
2016010300825 	2016010300825 	
2016010300562 	2016010300562 	
2016010300826 	2016010300826 	
2016010200073 	2016010200073 	
2016010300229 	2016010300229 	2016010300159 	
2016010300833 	2016010300833 	
2016010300834 	2016010300834 	
2016010300835 	2016010300835 	
2016010300836 	2016010300836 	
2016010300838 	2016010300838 	
2016010100651 	2016010100651 	
2016010200818 	2016010200818 	
2016010100381 	2016010100381 	
2016010100657 	2016010100657 	
2016010300851 	2016010300851 	
2016010300341 	2016010300341 	
2016010200502 	2016010200502 	
2016010100665 	2016010100665 	
2016010100554 	2016010100554 	
2016010100671 	2016010100671 	
2016010300402 	2016010300402 	
2016010100043 	2016010100043 	
2016010300577 	2016010300577 	
2016010200008 	2016010200008 	
2016010300873 	2016010300873 	
2016010200029 	2016010200029 	
2016010200922 	2016010200922 	
2016010200015 	2016010200015 	
2016010100688 	2016010100688 	
2016010100129 	2016010100129 	
2016010300882 	2016010300882 	
2016010300371 	2016010300371 	
2016010100185 	2016010100185 	
2016010300378 	2016010300378 	
2016010200027 	2016010200027 	
2016010100700 	2016010100700 	
2016010300666 	2016010300666 	
2016010300382 	2016010300382 	
2016010300895 	2016010300895 	
2016010200544 	2016010200544 	
2016010300385 	2016010300385 	
2016010100706 	2016010100706 	
2016010200827 	2016010200827 	
2016010200230 	2016010200230 	
2016010200550 	2016010200550 	
2016010300392 	2016010300392 	
2016010300905 	2016010300905 	
2016010100714 	2016010100714 	
2016010300395 	2016010300395 	2016010300253 	
2016010100716 	2016010100716 	
2016010100147 	2016010100147 	
2016010300398 	2016010300398 	
2016010100720 	2016010100720 	
2016010300182 	2016010300182 	
2016010300405 	2016010300405 	
2016010300407 	2016010300407 	2016010300476 	
2016010200314 	2016010200314 	
2016010100730 	2016010100730 	
2016010300923 	2016010300923 	
2016010100222 	2016010100222 	
2016010300416 	2016010300416 	
2016010100737 	2016010100737 	
2016010100227 	2016010100227 	
2016010100228 	2016010100228 	
2016010100199 	2016010100199 	
2016010200588 	2016010200588 	
2016010200590 	2016010200590 	
2016010300943 	2016010300943 	
2016010300437 	2016010300437 	
2016010100254 	2016010100254 	
2016010100255 	2016010100255 	
2016010200613 	2016010200613 	
2016010200105 	2016010200105 	
2016010100780 	2016010100780 	
2016010300338 	2016010300338 	
2016010200110 	2016010200110 	
2016010200465 	2016010200465 	
2016010300977 	2016010300977 	
2016010200118 	2016010200118 	
2016010200704 	2016010200704 	
2016010100798 	2016010100798 	
2016010100799 	2016010100799 	
2016010100805 	2016010100805 	
2016010100301 	2016010100301 	
2016010200144 	2016010200144 	
2016010300478 	2016010300478 	
2016010300500 	2016010300500 	
2016010300502 	2016010300502 	
2016010300504 	2016010300504 	
2016010100751 	2016010100751 	
2016010300511 	2016010300511 	
2016010300006 	2016010300006 	
2016010200678 	2016010200678 	
2016010100328 	2016010100328 	
2016010100329 	2016010100329 	
2016010200171 	2016010200171 	
2016010200172 	2016010200172 	
2016010300526 	2016010300526 	
2016010200175 	2016010200175 	
2016010100851 	2016010100851 	
2016010300020 	2016010300020 	
2016010300607 	2016010300607 	
2016010200188 	2016010200188 	
2016010100757 	2016010100757 	
2016010200192 	2016010200192 	
2016010300034 	2016010300034 	
2016010300038 	2016010300038 	
2016010100588 	2016010100586 	2016010100588 	
2016010100366 	2016010100366 	
2016010300561 	2016010300561 	
2016010100882 	2016010100882 	
2016010300566 	2016010300566 	
2016010200730 	2016010200730 	
2016010100335 	2016010100335 	
2016010300101 	2016010300101 	
2016010100896 	2016010100896 	
2016010100897 	2016010100897 	
2016010300585 	2016010300585 	
2016010300587 	2016010300587 	
2016010300077 	2016010300077 	
2016010200276 	2016010200276 	
2016010300593 	2016010300593 	
2016010200754 	2016010200754 	
2016010200947 	2016010200947 	
2016010200756 	2016010200756 	
2016010300446 	2016010300446 	
2016010300601 	2016010300601 	
2016010300959 	2016010300959 	
2016010300093 	2016010300093 	
2016010200767 	2016010200767 	
2016010300096 	2016010300096 	
2016010200770 	2016010200770 	
2016010300107 	2016010300107 	
2016010300613 	2016010300613 	
2016010200267 	2016010200267 	
2016010200268 	2016010200268 	
2016010200272 	2016010200272 	
2016010300605 	2016010300605 	
2016010100946 	2016010100946 	
2016010200788 	2016010200788 	
2016010100441 	2016010100441 	
2016010100444 	2016010100444 	
2016010100959 	2016010100959 	
2016010100960 	2016010100960 	
2016010200955 	2016010200955 	
2016010100070 	2016010100070 	
2016010300136 	2016010300136 	
2016010300652 	2016010300652 	
2016010100326 	2016010100326 	
2016010300774 	2016010300774 	
2016010300145 	2016010300145 	
2016010100473 	2016010100473 	
2016010300670 	2016010300670 	
2016010200833 	2016010200833 	
2016010300678 	2016010300678 	
2016010300679 	2016010300679 	
2016010200328 	2016010200328 	
2016010200842 	2016010200842 	
2016010300375 	2016010300375 	
2016010300684 	2016010300684 	
2016010100497 	2016010100497 	
2016010300691 	2016010300691 	
2016010100504 	2016010100504 	
2016010200350 	2016010200350 	
2016010300703 	2016010300703 	
2016010300193 	2016010300193 	
2016010100614 	2016010100614 	
2016010300198 	2016010300198 	
2016010300431 	2016010300431 	
2016010200361 	2016010200361 	
2016010300213 	2016010300213 	
2016010100499 	2016010100499 	
2016010200382 	2016010200382 	
2016010300736 	2016010300736 	
2016010100547 	2016010100547 	
2016010200389 	2016010200389 	
2016010300200 	2016010300200 	
2016010200033 	2016010200033 	
2016010300746 	2016010300746 	
2016010100261 	2016010100261 	
2016010300755 	2016010300755 	
2016010300244 	2016010300244 	
2016010100878 	2016010100878 	
2016010300518 	2016010300518 	
2016010100577 	2016010100577 	
2016010200418 	2016010200418 	
2016010300772 	2016010300772 	
2016010100581 	2016010100581 	
2016010200934 	2016010200934 	
2016010100369 	2016010100369 	
2016010200939 	2016010200939 	
2016010300268 	2016010300268 	
2016010200942 	2016010200942 	
2016010200435 	2016010200435 	
2016010100597 	2016010100597 	
2016010300792 	2016010300792 	
2016010100090 	2016010100090 	2016010100156 	
2016010100091 	2016010100091 	
2016010100093 	2016010100093 	
2016010100102 	2016010100102 	
2016010300140 	2016010300140 	
2016010100618 	2016010100618 	
2016010200972 	2016010200972 	
2016010100973 	2016010100973 	
2016010300817 	2016010300817 	
2016010100118 	2016010100118 	
2016010200471 	2016010200471 	
2016010100635 	2016010100635 	2016010100348 	
2016010300828 	2016010300828 	
2016010100125 	2016010100125 	
2016010100037 	2016010100037 	
2016010200561 	2016010200561 	
2016010200488 	2016010200488 	
2016010300843 	2016010300843 	
2016010100652 	2016010100652 	
2016010300849 	2016010300849 	
2016010200498 	2016010200498 	
2016010300856 	2016010300856 	
2016010300857 	2016010300857 	
2016010100725 	2016010100725 	
2016010300348 	2016010200520 	2016010300348 	
2016010300351 	2016010300351 	
2016010200002 	2016010200002 	
2016010200003 	2016010200003 	
2016010200004 	2016010200004 	
2016010200274 	2016010200274 	
2016010100169 	2016010100169 	
2016010100682 	2016010100682 	
2016010300364 	2016010300364 	
2016010300366 	2016010300366 	
2016010300368 	2016010300368 	
2016010100690 	2016010100690 	
2016010100179 	2016010100179 	
2016010300372 	2016010300372 	
2016010100695 	2016010100695 	
2016010200536 	2016010200536 	
2016010100697 	2016010100697 	
2016010200538 	2016010200538 	
2016010100189 	2016010100189 	
2016010100193 	2016010100193 	
2016010200957 	2016010200957 	
2016010200558 	2016010200558 	
2016010300401 	2016010300401 	
2016010200318 	2016010200318 	
2016010300408 	2016010300408 	2016010300343 	
2016010100217 	2016010100217 	
2016010100731 	2016010100731 	
2016010300413 	2016010300413 	
2016010200574 	2016010200574 	
2016010300802 	2016010300802 	
2016010200835 	2016010200835 	
2016010100869 	2016010100869 	
2016010300934 	2016010300934 	
2016010300807 	2016010300807 	
2016010100587 	2016010100587 	
2016010300044 	2016010300044 	
2016010300813 	2016010300813 	
2016010100779 	2016010100779 	
2016010100367 	2016010100367 	
2016010100625 	2016010100625 	
2016010300435 	2016010300435 	
2016010100886 	2016010100886 	
2016010100759 	2016010100759 	
2016010300952 	2016010300952 	
2016010100761 	2016010100761 	
2016010300442 	2016010300442 	2016010300309 	
2016010100591 	2016010100591 	
2016010100767 	2016010100767 	
2016010300320 	2016010300320 	
2016010300450 	2016010300450 	
2016010100601 	2016010100600 	2016010100601 	
2016010300709 	2016010300709 	
2016010100778 	2016010100778 	
2016010100615 	2016010100615 	
2016010300334 	2016010300334 	
2016010100911 	2016010100911 	
2016010100017 	2016010100017 	
2016010300722 	2016010300722 	
2016010200223 	2016010200223 	
2016010300092 	2016010300092 	
2016010200893 	2016010200893 	
2016010300768 	2016010300768 	
2016010300356 	2016010300356 	
2016010300741 	2016010300741 	
2016010100705 	2016010100704 	2016010100705 	
2016010300874 	2016010300874 	
2016010100045 	2016010100045 	
2016010100559 	2016010100559 	
2016010200057 	2016010200057 	
2016010200138 	2016010200138 	
2016010300537 	2016010300537 	
2016010200607 	2016010200607 	
2016010300761 	2016010300761 	
2016010100698 	2016010100698 	
2016010300635 	2016010300635 	
2016010300380 	2016010300380 	
2016010200541 	2016010200541 	
2016010300126 	2016010300126 	
2016010200415 	2016010200415 	
2016010100832 	2016010100832 	
2016010300129 	2016010300129 	
2016010300899 	2016010300899 	
2016010300953 	2016010300953 	
2016010100709 	2016010100709 	
2016010300904 	2016010300904 	
2016010300521 	2016010300521 	
2016010300139 	2016010300139 	
2016010300908 	2016010300908 	
2016010300239 	2016010300239 	
2016010200303 	2016010200303 	
